party,mp,mp_page,house,position,body,date,current_former,data_set,title,start_date,end_date,date_scraped
FF+,"Van Staden,  PA",https://www.pa.org.za/person/philippus-adriaan-van-staden/,national-assembly,Member,Co-operative Governance & Traditional Affairs & Human Settlement Portfolio Committee-gau (Gauteng Provincial Legislature Committee),until 7th May 2019,former,position,Mr,NA,2019-05-07,2024-05-28
FF+,"Van Staden,  PA",https://www.pa.org.za/person/philippus-adriaan-van-staden/,national-assembly,Member,Infrastructure Development Committee-gau (Gauteng Provincial Legislature Committee),until 7th May 2019,former,position,Mr,NA,2019-05-07,2024-05-28
FF+,"Van Staden,  PA",https://www.pa.org.za/person/philippus-adriaan-van-staden/,national-assembly,Member,Petitions Committee-Gau (Gauteng Provincial Legislature Committee),until 7th May 2019,former,position,Mr,NA,2019-05-07,2024-05-28
FF+,"Van Staden,  PA",https://www.pa.org.za/person/philippus-adriaan-van-staden/,national-assembly,Member,Roads & Transport Committee (Gauteng Provincial Legislature Committee),until 7th May 2019,former,position,Mr,NA,2019-05-07,2024-05-28
FF+,"Van Staden,  PA",https://www.pa.org.za/person/philippus-adriaan-van-staden/,national-assembly,Member,Roads & Transport (Gauteng Provincial Legislature Committee),until 7th May 2019,former,position,Mr,NA,2019-05-07,2024-05-28
FF+,"Van Staden,  PA",https://www.pa.org.za/person/philippus-adriaan-van-staden/,national-assembly,4th Candidate,Freedom Front + Regional Gauteng Election List 2014 (Election List),from 22nd April 2014 until 7th May 2014,former,position,Mr,2014-04-22,2014-05-07,2024-05-28
FF+,"Van Staden,  PA",https://www.pa.org.za/person/philippus-adriaan-van-staden/,national-assembly,2nd Candidate,Freedom Front + Provincial Gauteng Election List 2014 (Election List),from 22nd April 2014 until 7th May 2014,former,position,Mr,2014-04-22,2014-05-07,2024-05-28
FF+,"Van Staden,  PA",https://www.pa.org.za/person/philippus-adriaan-van-staden/,national-assembly,14th Candidate,Freedom Front + National Election List 2014 (Election List),from 22nd April 2014 until 7th May 2014,former,position,Mr,2014-04-22,2014-05-07,2024-05-28
DA,"Van Zyl,  A M",https://www.pa.org.za/person/anna-maria-van-zyl/,national-assembly,Member,Portfolio Committee on Basic Education (National Assembly Committees),since 3rd May 2023,current,position,Ms,2023-05-03,NA,2024-05-28
DA,"Van Zyl,  A M",https://www.pa.org.za/person/anna-maria-van-zyl/,national-assembly,Member,National Assembly (Parliament),since 10th August 2022,current,position,Ms,2022-08-10,NA,2024-05-28
DA,"Van Zyl,  A M",https://www.pa.org.za/person/anna-maria-van-zyl/,national-assembly,Member,Democratic Alliance (DA) (Party),,current,position,Ms,NA,NA,2024-05-28
DA,"Van Zyl,  A M",https://www.pa.org.za/person/anna-maria-van-zyl/,national-assembly,Alternate Member,Portfolio Committee on Basic Education (National Assembly Committees),from 22nd August 2022 until 3rd May 2023,former,position,Ms,2022-08-22,2023-05-03,2024-05-28
DA,"Vilakazi,  S G",https://www.pa.org.za/person/sibongeseni-gerald-vilakazi/,national-assembly,Member,National Assembly (Parliament),since 8th March 2024,current,position,Mr,2024-03-08,NA,2024-05-28
DA,"Vilakazi,  S G",https://www.pa.org.za/person/sibongeseni-gerald-vilakazi/,national-assembly,Member,Democratic Alliance (DA) (Party),,current,position,Mr,NA,NA,2024-05-28
DA,"Walters,  TC",https://www.pa.org.za/person/thomas-walters/,national-assembly,Member,National Assembly (Parliament),since 22nd May 2019,current,position,Mr,2019-05-22,NA,2024-05-28
DA,"Walters,  TC",https://www.pa.org.za/person/thomas-walters/,national-assembly,Member,Democratic Alliance (DA) (Party),,current,position,Mr,NA,NA,2024-05-28
DA,"Walters,  TC",https://www.pa.org.za/person/thomas-walters/,national-assembly,Alternate Member,Portfolio Committee on Defence and Military Veterans (National Assembly Committees),from 27th June 2019 until 3rd May 2023,former,position,Mr,2019-06-27,2023-05-03,2024-05-28
DA,"Walters,  TC",https://www.pa.org.za/person/thomas-walters/,national-assembly,1st Candidate,Democratic Alliance Regional Gauteng Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Mr,2019-04-23,2019-05-08,2024-05-28
DA,"Walters,  TC",https://www.pa.org.za/person/thomas-walters/,national-assembly,64th Candidate,Democratic Alliance Provincial Gauteng Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Mr,2019-04-23,2019-05-08,2024-05-28
DA,"Walters,  TC",https://www.pa.org.za/person/thomas-walters/,national-assembly,10th Candidate,Democratic Alliance National Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Mr,2019-04-23,2019-05-08,2024-05-28
DA,"Walters,  TC",https://www.pa.org.za/person/thomas-walters/,national-assembly,Alternate Member,Portfolio Committee on Rural Development and Land Reform (National Assembly Committees),from 9th March 2018 until 7th May 2019,former,position,Mr,2018-03-09,2019-05-07,2024-05-28
DA,"Walters,  TC",https://www.pa.org.za/person/thomas-walters/,national-assembly,Member,National Assembly (Parliament),from 21st May 2014 until 7th May 2019,former,position,Mr,2014-05-21,2019-05-07,2024-05-28
DA,"Walters,  TC",https://www.pa.org.za/person/thomas-walters/,national-assembly,Member,Portfolio Committee on Rural Development and Land Reform (National Assembly Committees),from 20th June 2014 until 9th March 2018,former,position,Mr,2014-06-20,2018-03-09,2024-05-28
DA,"Walters,  TC",https://www.pa.org.za/person/thomas-walters/,national-assembly,Member-elect,National Assembly (Parliament),from 16th May 2014 until 21st May 2014,former,position,Mr,2014-05-16,2014-05-21,2024-05-28
DA,"Walters,  TC",https://www.pa.org.za/person/thomas-walters/,national-assembly,72nd Candidate,Democratic Alliance Provincial Gauteng Election List 2014 (Election List),from 22nd April 2014 until 7th May 2014,former,position,Mr,2014-04-22,2014-05-07,2024-05-28
DA,"Walters,  TC",https://www.pa.org.za/person/thomas-walters/,national-assembly,40th Candidate,Democratic Alliance National Election List 2014 (Election List),from 22nd April 2014 until 7th May 2014,former,position,Mr,2014-04-22,2014-05-07,2024-05-28
DA,"Walters,  TC",https://www.pa.org.za/person/thomas-walters/,national-assembly,10th Candidate,Democratic Alliance Regional Gauteng Election List 2014 (Election List),from 22nd April 2014 until 7th May 2014,former,position,Mr,2014-04-22,2014-05-07,2024-05-28
DA,"Walters,  TC",https://www.pa.org.za/person/thomas-walters/,national-assembly,Constituency Contact,DA Constituency Area: Rand West (Constituency Area),from 10th May 2014 until 6th May 2014,former,position,Mr,2014-05-10,2014-05-06,2024-05-28
DA,"Walters,  TC",https://www.pa.org.za/person/thomas-walters/,national-assembly,Provincial Legislature Member,Gauteng Provincial Legislature (Provincial-Legislature),until 6th May 2014,former,position,Mr,NA,2014-05-06,2024-05-28
DA,"Walters,  TC",https://www.pa.org.za/person/thomas-walters/,national-assembly,Constituency Contact,DA Constituency Area: Rand West (Constituency Area),until 6th May 2014,former,position,Mr,NA,2014-05-06,2024-05-28
DA,"Weber,  AMM",https://www.pa.org.za/person/annerie-maria-magdalena-weber/,national-assembly,Member,"Portfolio Committee on Forestry, Fisheries and the Environment (National Assembly Committees)",since 27th January 2023,current,position,Ms,2023-01-27,NA,2024-05-28
DA,"Weber,  AMM",https://www.pa.org.za/person/annerie-maria-magdalena-weber/,national-assembly,Constituency Contact,DA Constituency Area: Steve Tshwete (Constituency Area),since 1st June 2019,current,position,Ms,2019-06-01,NA,2024-05-28
DA,"Weber,  AMM",https://www.pa.org.za/person/annerie-maria-magdalena-weber/,national-assembly,Member,National Assembly (Parliament),since 22nd May 2019,current,position,Ms,2019-05-22,NA,2024-05-28
DA,"Weber,  AMM",https://www.pa.org.za/person/annerie-maria-magdalena-weber/,national-assembly,Member,Democratic Alliance (DA) (Party),,current,position,Ms,NA,NA,2024-05-28
DA,"Weber,  AMM",https://www.pa.org.za/person/annerie-maria-magdalena-weber/,national-assembly,Alternate Member,"Portfolio Committee on Forestry, Fisheries and the Environment (National Assembly Committees)",from 27th June 2019 until 27th January 2023,former,position,Ms,2019-06-27,2023-01-27,2024-05-28
DA,"Weber,  AMM",https://www.pa.org.za/person/annerie-maria-magdalena-weber/,national-assembly,41st Candidate,Democratic Alliance National Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Ms,2019-04-23,2019-05-08,2024-05-28
DA,"Weber,  AMM",https://www.pa.org.za/person/annerie-maria-magdalena-weber/,national-assembly,11th Candidate,Democratic Alliance Provincial Mpumalanga Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Ms,2019-04-23,2019-05-08,2024-05-28
DA,"Weber,  AMM",https://www.pa.org.za/person/annerie-maria-magdalena-weber/,national-assembly,2nd Candidate,Democratic Alliance Regional Mpumalanga Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Ms,2019-04-23,2019-05-08,2024-05-28
FF+,"Wessels,  W",https://www.pa.org.za/person/wouter-wynand-wessels/,national-assembly,Member,Standing Committee on Finance (National Assembly Committees),since 27th June 2019,current,position,Mr,2019-06-27,NA,2024-05-28
FF+,"Wessels,  W",https://www.pa.org.za/person/wouter-wynand-wessels/,national-assembly,Member,National Assembly (Parliament),since 22nd May 2019,current,position,Mr,2019-05-22,NA,2024-05-28
FF+,"Wessels,  W",https://www.pa.org.za/person/wouter-wynand-wessels/,national-assembly,Member,"Freedom Front + (Vryheidsfront Plus, FF+) (Party)",,current,position,Mr,NA,NA,2024-05-28
FF+,"Wessels,  W",https://www.pa.org.za/person/wouter-wynand-wessels/,national-assembly,Party Whip,National Assembly (Parliament),,current,position,Mr,NA,NA,2024-05-28
FF+,"Wessels,  W",https://www.pa.org.za/person/wouter-wynand-wessels/,national-assembly,Constituency Contact,FF+ Constituency Office: Bloemfontein 2 (Constituency Office),since 1st June 2019,current,position,Mr,2019-06-01,NA,2024-05-28
FF+,"Wessels,  W",https://www.pa.org.za/person/wouter-wynand-wessels/,national-assembly,voting member,Ad Hoc Committee to nominate a person for appointment as Public Protector (Ad Hoc Committees),from 1st June 2023 until 19th October 2023,former,position,Mr,2023-06-01,2023-10-19,2024-05-28
FF+,"Wessels,  W",https://www.pa.org.za/person/wouter-wynand-wessels/,national-assembly,Member,Ad Hoc Committee on the appointment,from 23rd June 2020 until 20th October 2020,former,position,Mr,2020-06-23,2020-10-20,2024-05-28
FF+,"Wessels,  W",https://www.pa.org.za/person/wouter-wynand-wessels/,national-assembly,1st Candidate,Freedom Front + Regional Free State Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Mr,2019-04-23,2019-05-08,2024-05-28
FF+,"Wessels,  W",https://www.pa.org.za/person/wouter-wynand-wessels/,national-assembly,4th Candidate,Freedom Front + National Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Mr,2019-04-23,2019-05-08,2024-05-28
FF+,"Wessels,  W",https://www.pa.org.za/person/wouter-wynand-wessels/,national-assembly,Member,National Assembly (Parliament),from 1st December 2017 until 7th May 2019,former,position,Mr,2017-12-01,2019-05-07,2024-05-28
FF+,"Wessels,  W",https://www.pa.org.za/person/wouter-wynand-wessels/,national-assembly,Member,Social Services (FS) (Free State Legislature Committee),until 7th May 2019,former,position,Mr,NA,2019-05-07,2024-05-28
FF+,"Wessels,  W",https://www.pa.org.za/person/wouter-wynand-wessels/,national-assembly,Member,Public Accounts and Finance (Free State Legislature Committee),until 7th May 2019,former,position,Mr,NA,2019-05-07,2024-05-28
FF+,"Wessels,  W",https://www.pa.org.za/person/wouter-wynand-wessels/,national-assembly,Member,Infrastructure Development (FS) (Free State Legislature Committee),until 7th May 2019,former,position,Mr,NA,2019-05-07,2024-05-28
FF+,"Wessels,  W",https://www.pa.org.za/person/wouter-wynand-wessels/,national-assembly,Member,Economic Development (FS) (Free State Legislature Committee),until 7th May 2019,former,position,Mr,NA,2019-05-07,2024-05-28
FF+,"Wessels,  W",https://www.pa.org.za/person/wouter-wynand-wessels/,national-assembly,Member,Ethics and Members' Interests (Free State Legislature Committee),until 7th May 2019,former,position,Mr,NA,2019-05-07,2024-05-28
FF+,"Wessels,  W",https://www.pa.org.za/person/wouter-wynand-wessels/,national-assembly,Member,Free State Provincial Legislature (Provincial-Legislature),from 21st May 2014 until 2017,former,position,Mr,2014-05-21,NA,2024-05-28
FF+,"Wessels,  W",https://www.pa.org.za/person/wouter-wynand-wessels/,national-assembly,Member-elect,Free State Provincial Legislature (Provincial-Legislature),from 16th May 2014 until 21st May 2014,former,position,Mr,2014-05-16,2014-05-21,2024-05-28
FF+,"Wessels,  W",https://www.pa.org.za/person/wouter-wynand-wessels/,national-assembly,4th Candidate,Freedom Front + National Election List 2014 (Election List),from 22nd April 2014 until 7th May 2014,former,position,Mr,2014-04-22,2014-05-07,2024-05-28
FF+,"Wessels,  W",https://www.pa.org.za/person/wouter-wynand-wessels/,national-assembly,1st Candidate,Freedom Front + Provincial Free State Election List 2014 (Election List),from 22nd April 2014 until 7th May 2014,former,position,Mr,2014-04-22,2014-05-07,2024-05-28
FF+,"Wessels,  W",https://www.pa.org.za/person/wouter-wynand-wessels/,national-assembly,2nd Candidate,Freedom Front + Regional Free State Election List 2014 (Election List),from 22nd April 2014 until 7th May 2014,former,position,Mr,2014-04-22,2014-05-07,2024-05-28
DA,"Whitfield,  AG",https://www.pa.org.za/person/andrew-grant-whitfield/,national-assembly,Party Whip,National Assembly (Parliament),since 1st September 2022,current,position,Mr,2022-09-01,NA,2024-05-28
DA,"Whitfield,  AG",https://www.pa.org.za/person/andrew-grant-whitfield/,national-assembly,Member,Portfolio Committee on Police (National Assembly Committees),since 27th June 2019,current,position,Mr,2019-06-27,NA,2024-05-28
DA,"Whitfield,  AG",https://www.pa.org.za/person/andrew-grant-whitfield/,national-assembly,Member,National Assembly (Parliament),since 22nd May 2019,current,position,Mr,2019-05-22,NA,2024-05-28
DA,"Whitfield,  AG",https://www.pa.org.za/person/andrew-grant-whitfield/,national-assembly,Member,Democratic Alliance (DA) (Party),,current,position,Mr,NA,NA,2024-05-28
DA,"Whitfield,  AG",https://www.pa.org.za/person/andrew-grant-whitfield/,national-assembly,7th Candidate,Democratic Alliance National Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Mr,2019-04-23,2019-05-08,2024-05-28
DA,"Whitfield,  AG",https://www.pa.org.za/person/andrew-grant-whitfield/,national-assembly,1st Candidate,Democratic Alliance Regional Eastern Cape Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Mr,2019-04-23,2019-05-08,2024-05-28
DA,"Whitfield,  AG",https://www.pa.org.za/person/andrew-grant-whitfield/,national-assembly,Member,Eastern Cape Provincial Legislature (Provincial-Legislature),until 7th May 2019,former,position,Mr,NA,2019-05-07,2024-05-28
DA,"Whitfield,  AG",https://www.pa.org.za/person/andrew-grant-whitfield/,national-assembly,Alternate Member,Portfolio Committee on Tourism (National Assembly Committees),from 20th June 2014 until 6th August 2016,former,position,Mr,2014-06-20,2016-08-06,2024-05-28
DA,"Whitfield,  AG",https://www.pa.org.za/person/andrew-grant-whitfield/,national-assembly,Member,National Assembly (Parliament),from 21st May 2014 until 6th August 2016,former,position,Mr,2014-05-21,2016-08-06,2024-05-28
DA,"Whitfield,  AG",https://www.pa.org.za/person/andrew-grant-whitfield/,national-assembly,Member-elect,National Assembly (Parliament),from 16th May 2014 until 21st May 2014,former,position,Mr,2014-05-16,2014-05-21,2024-05-28
DA,"Whitfield,  AG",https://www.pa.org.za/person/andrew-grant-whitfield/,national-assembly,1st Candidate,Democratic Alliance Regional Eastern Cape Election List 2014 (Election List),from 22nd April 2014 until 7th May 2014,former,position,Mr,2014-04-22,2014-05-07,2024-05-28
